run_key,tag,evals
main/cec2022_F12_D10/TFO/full/1,deep_lying_playmaker,12897
main/cec2022_F12_D10/TFO/full/1,box_to_box,26318
main/cec2022_F12_D10/TFO/full/1,destroyer,13433
main/cec2022_F12_D10/TFO/full/1,virtuoso,79783
main/cec2022_F12_D10/TFO/full/1,finisher,17918
main/cec2022_F12_D10/TFO/full/1,formation,0
main/cec2022_F12_D10/TFO/full/1,rotation,0
main/cec2022_F12_D10/TFO/full/1,possession,6180
main/cec2022_F12_D10/TFO/full/1,pressing,5663
main/cec2022_F12_D10/TFO/full/1,counter_attack,585
main/cec2022_F12_D10/TFO/full/1,set_pieces,1010
main/cec2022_F12_D10/TFO/full/1,offside,0
main/cec2022_F12_D10/TFO/full/1,substitutions,0
main/cec2022_F12_D10/TFO/full/1,fatigue,0
main/cec2022_F12_D10/TFO/full/1,var_review,0
main/cec2022_F12_D10/TFO/full/1,manager,0
main/cec2022_F12_D10/TFO/full/1,neutral,0
main/cec2022_F12_D10/TFO-static/static/1,init,30
main/cec2022_F12_D10/TFO-static/static/1,sweeper_keeper,0
main/cec2022_F12_D10/TFO-static/static/1,zonal_centre_back,21506
main/cec2022_F12_D10/TFO-static/static/1,overlapping_wing_back,9100
main/cec2022_F12_D10/TFO-static/static/1,deep_lying_playmaker,4397
main/cec2022_F12_D10/TFO-static/static/1,box_to_box,19888
main/cec2022_F12_D10/TFO-static/static/1,destroyer,5493
main/cec2022_F12_D10/TFO-static/static/1,virtuoso,50495
main/cec2022_F12_D10/TFO-static/static/1,finisher,5612
main/cec2022_F12_D10/TFO-static/static/1,formation,0
main/cec2022_F12_D10/TFO-static/static/1,rotation,0
main/cec2022_F12_D10/TFO-static/static/1,possession,7207
main/cec2022_F12_D10/TFO-static/static/1,pressing,74501
main/cec2022_F12_D10/TFO-static/static/1,counter_attack,585
main/cec2022_F12_D10/TFO-static/static/1,set_pieces,1186
main/cec2022_F12_D10/TFO-static/static/1,offside,0
main/cec2022_F12_D10/TFO-static/static/1,substitutions,0
main/cec2022_F12_D10/TFO-static/static/1,fatigue,0
main/cec2022_F12_D10/TFO-static/static/1,var_review,0
main/cec2022_F12_D10/TFO-static/static/1,manager,0
main/cec2022_F12_D10/TFO-static/static/1,neutral,0
main/cec2022_F12_D10/TFO/full/2,init,30
main/cec2022_F12_D10/TFO/full/2,sweeper_keeper,0
main/cec2022_F12_D10/TFO/full/2,zonal_centre_back,18575
main/cec2022_F12_D10/TFO/full/2,overlapping_wing_back,17849
main/cec2022_F12_D10/TFO/full/2,deep_lying_playmaker,13143
main/cec2022_F12_D10/TFO/full/2,box_to_box,26833
main/cec2022_F12_D10/TFO/full/2,destroyer,13622
main/cec2022_F12_D10/TFO/full/2,virtuoso,79302
main/cec2022_F12_D10/TFO/full/2,finisher,18524
main/cec2022_F12_D10/TFO/full/2,formation,0
main/cec2022_F12_D10/TFO/full/2,rotation,0
main/cec2022_F12_D10/TFO/full/2,possession,6260
main/cec2022_F12_D10/TFO/full/2,pressing,4569
main/cec2022_F12_D10/TFO/full/2,counter_attack,270
main/cec2022_F12_D10/TFO/full/2,set_pieces,1023
main/cec2022_F12_D10/TFO/full/2,offside,0
main/cec2022_F12_D10/TFO/full/2,substitutions,0
main/cec2022_F12_D10/TFO/full/2,fatigue,0
main/cec2022_F12_D10/TFO/full/2,var_review,0
main/cec2022_F12_D10/TFO/full/2,manager,0
main/cec2022_F12_D10/TFO/full/2,neutral,0
main/cec2022_F12_D10/TFO-static/static/2,init,30
main/cec2022_F12_D10/TFO-static/static/2,sweeper_keeper,0
main/cec2022_F12_D10/TFO-static/static/2,zonal_centre_back,22439
main/cec2022_F12_D10/TFO-static/static/2,overlapping_wing_back,13565
main/cec2022_F12_D10/TFO-static/static/2,deep_lying_playmaker,3057
main/cec2022_F12_D10/TFO-static/static/2,box_to_box,20958
main/cec2022_F12_D10/TFO-static/static/2,destroyer,7460
main/cec2022_F12_D10/TFO-static/static/2,virtuoso,40656
main/cec2022_F12_D10/TFO-static/static/2,finisher,4491
main/cec2022_F12_D10/TFO-static/static/2,formation,0
main/cec2022_F12_D10/TFO-static/static/2,rotation,0
main/cec2022_F12_D10/TFO-static/static/2,possession,7572
main/cec2022_F12_D10/TFO-static/static/2,pressing,78262
main/cec2022_F12_D10/TFO-static/static/2,counter_attack,270
main/cec2022_F12_D10/TFO-static/static/2,set_pieces,1240
main/cec2022_F12_D10/TFO-static/static/2,offside,0
main/cec2022_F12_D10/TFO-static/static/2,substitutions,0
main/cec2022_F12_D10/TFO-static/static/2,fatigue,0
main/cec2022_F12_D10/TFO-static/static/2,var_review,0
main/cec2022_F12_D10/TFO-static/static/2,manager,0
main/cec2022_F12_D10/TFO-static/static/2,neutral,0
main/cec2022_F12_D10/TFO/full/3,init,30
main/cec2022_F12_D10/TFO/full/3,sweeper_keeper,0
main/cec2022_F12_D10/TFO/full/3,zonal_centre_back,18872
main/cec2022_F12_D10/TFO/full/3,overlapping_wing_back,17986
main/cec2022_F12_D10/TFO/full/3,deep_lying_playmaker,12971
main/cec2022_F12_D10/TFO/full/3,box_to_box,26369
main/cec2022_F12_D10/TFO/full/3,destroyer,13646
main/cec2022_F12_D10/TFO/full/3,virtuoso,77297
main/cec2022_F12_D10/TFO/full/3,finisher,18033
main/cec2022_F12_D10/TFO/full/3,formation,0
main/cec2022_F12_D10/TFO/full/3,rotation,0
main/cec2022_F12_D10/TFO/full/3,possession,6339
main/cec2022_F12_D10/TFO/full/3,pressing,7235
main/cec2022_F12_D10/TFO/full/3,counter_attack,180
main/cec2022_F12_D10/TFO/full/3,set_pieces,1042
main/cec2022_F12_D10/TFO/full/3,offside,0
main/cec2022_F12_D10/TFO/full/3,substitutions,0
main/cec2022_F12_D10/TFO/full/3,fatigue,0
main/cec2022_F12_D10/TFO/full/3,var_review,0
main/cec2022_F12_D10/TFO/full/3,manager,0
main/cec2022_F12_D10/TFO/full/3,neutral,0
main/cec2022_F12_D10/TFO-static/static/3,init,30
main/cec2022_F12_D10/TFO-static/static/3,sweeper_keeper,0
main/cec2022_F12_D10/TFO-static/static/3,zonal_centre_back,20832
main/cec2022_F12_D10/TFO-static/static/3,overlapping_wing_back,8880
main/cec2022_F12_D10/TFO-static/static/3,deep_lying_playmaker,1857
main/cec2022_F12_D10/TFO-static/static/3,box_to_box,18628
main/cec2022_F12_D10/TFO-static/static/3,destroyer,7465
main/cec2022_F12_D10/TFO-static/static/3,virtuoso,55970
main/cec2022_F12_D10/TFO-static/static/3,finisher,5444
main/cec2022_F12_D10/TFO-static/static/3,formation,0
main/cec2022_F12_D10/TFO-static/static/3,rotation,0
main/cec2022_F12_D10/TFO-static/static/3,possession,6966
main/cec2022_F12_D10/TFO-static/static/3,pressing,72596
main/cec2022_F12_D10/TFO-static/static/3,counter_attack,180
main/cec2022_F12_D10/TFO-static/static/3,set_pieces,1152
main/cec2022_F12_D10/TFO-static/static/3,offside,0
main/cec2022_F12_D10/TFO-static/static/3,substitutions,0
main/cec2022_F12_D10/TFO-static/static/3,fatigue,0
main/cec2022_F12_D10/TFO-static/static/3,var_review,0
main/cec2022_F12_D10/TFO-static/static/3,manager,0
main/cec2022_F12_D10/TFO-static/static/3,neutral,0
main/cec2022_F12_D10/TFO/full/4,init,30
main/cec2022_F12_D10/TFO/full/4,sweeper_keeper,0
main/cec2022_F12_D10/TFO/full/4,zonal_centre_back,18676
main/cec2022_F12_D10/TFO/full/4,overlapping_wing_back,17772
main/cec2022_F12_D10/TFO/full/4,deep_lying_playmaker,13016
main/cec2022_F12_D10/TFO/full/4,box_to_box,26836
main/cec2022_F12_D10/TFO/full/4,destroyer,13557
main/cec2022_F12_D10/TFO/full/4,virtuoso,78633
main/cec2022_F12_D10/TFO/full/4,finisher,18288
main/cec2022_F12_D10/TFO/full/4,formation,0
main/cec2022_F12_D10/TFO/full/4,rotation,0
main/cec2022_F12_D10/TFO/full/4,possession,6293
main/cec2022_F12_D10/TFO/full/4,pressing,5419
main/cec2022_F12_D10/TFO/full/4,counter_attack,450
main/cec2022_F12_D10/TFO/full/4,set_pieces,1030
main/cec2022_F12_D10/TFO/full/4,offside,0
main/cec2022_F12_D10/TFO/full/4,substitutions,0
main/cec2022_F12_D10/TFO/full/4,fatigue,0
main/cec2022_F12_D10/TFO/full/4,var_review,0
main/cec2022_F12_D10/TFO/full/4,manager,0
main/cec2022_F12_D10/TFO/full/4,neutral,0
main/cec2022_F12_D10/TFO-static/static/4,init,30
main/cec2022_F12_D10/TFO-static/static/4,sweeper_keeper,0
main/cec2022_F12_D10/TFO-static/static/4,zonal_centre_back,20716
main/cec2022_F12_D10/TFO-static/static/4,overlapping_wing_back,11006
main/cec2022_F12_D10/TFO-static/static/4,deep_lying_playmaker,1565
main/cec2022_F12_D10/TFO-static/static/4,box_to_box,19802
main/cec2022_F12_D10/TFO-static/static/4,destroyer,4687
main/cec2022_F12_D10/TFO-static/static/4,virtuoso,57514
main/cec2022_F12_D10/TFO-static/static/4,finisher,4419
main/cec2022_F12_D10/TFO-static/static/4,formation,0
main/cec2022_F12_D10/TFO-static/static/4,rotation,0
main/cec2022_F12_D10/TFO-static/static/4,possession,6945
main/cec2022_F12_D10/TFO-static/static/4,pressing,71723
main/cec2022_F12_D10/TFO-static/static/4,counter_attack,450
main/cec2022_F12_D10/TFO-static/static/4,set_pieces,1143
main/cec2022_F12_D10/TFO-static/static/4,offside,0
main/cec2022_F12_D10/TFO-static/static/4,substitutions,0
main/cec2022_F12_D10/TFO-static/static/4,fatigue,0
main/cec2022_F12_D10/TFO-static/static/4,var_review,0
main/cec2022_F12_D10/TFO-static/static/4,manager,0
main/cec2022_F12_D10/TFO-static/static/4,neutral,0
