schema_version,run_key,experiment,suite,cell_id,function_id,dim,algorithm,variant_id,config_hash,run,seed,budget,evals_used,evals_internal,status,best_f,f_star,error,max_violation,wall_time_s,objective_time_s,n_iterations,n_state_transitions,occ_build_up,occ_control,occ_high_press,occ_chasing,n_counter_attacks,n_substitutions,n_var_rollbacks,n_set_pieces,final_possession_rate
1,main/cec2022_F01_D10/TFO/full/2,main,cec2022,cec2022_F01_D10,F01,10,TFO,full,,2,1661380148,200000,200000,200000,ok,300.02453243311146,300.0,0.02453243311146025,,19.160800823000045,3.416189313,,,,,,,,,,,
1,main/cec2022_F01_D10/TFO-static/static/2,main,cec2022,cec2022_F01_D10,F01,10,TFO-static,static,,2,1661380148,200000,200000,200000,ok,300.0103003423657,300.0,0.010300342365724191,,19.58312894499977,3.495383339,,,,,,,,,,,
1,main/cec2022_F01_D10/GA/default/2,main,cec2022,cec2022_F01_D10,F01,10,GA,default,,2,1661380148,200000,200000,,ok,300.0000048674501,300.0,4.867450115852989e-06,,2.797702035000384,1.564650896,,,,,,,,,,,
1,main/cec2022_F01_D10/PSO/default/2,main,cec2022,cec2022_F01_D10,F01,10,PSO,default,,2,1661380148,200000,200000,,ok,300.0,300.0,0.0,,1.927423885999815,1.637107532,,,,,,,,,,,
1,main/cec2022_F01_D10/CA/default/2,main,cec2022,cec2022_F01_D10,F01,10,CA,default,,2,1661380148,200000,200000,,ok,300.0,300.0,0.0,,4.905802540999957,1.67015919,,,,,,,,,,,
1,main/cec2022_F01_D10/GWO/default/2,main,cec2022,cec2022_F01_D10,F01,10,GWO,default,,2,1661380148,200000,200000,,ok,300.0003811988245,300.0,0.00038119882452747333,,2.0438361789997543,1.627148379,,,,,,,,,,,
1,main/cec2022_F01_D10/CMA-ES (IPOP)/default/2,main,cec2022,cec2022_F01_D10,F01,10,CMA-ES (IPOP),default,,2,1661380148,200000,200000,,ok,300.0,300.0,0.0,,8.432502944000134,1.486057101,,,,,,,,,,,
1,main/cec2022_F01_D10/TFO/full/3,main,cec2022,cec2022_F01_D10,F01,10,TFO,full,,3,477527212,200000,200000,200000,ok,300.0498155293137,300.0,0.0498155293137188,,19.361549394999656,3.421317655,,,,,,,,,,,
1,main/cec2022_F01_D10/WOA/default/2,main,cec2022,cec2022_F01_D10,F01,10,WOA,default,,2,1661380148,200000,199980,,self_terminated,300.0000000044547,300.0,4.4547050492838025e-09,,25.78074279500015,3.876339788,,,,,,,,,,,
1,main/cec2022_F01_D10/CA/default/3,main,cec2022,cec2022_F01_D10,F01,10,CA,default,,3,477527212,200000,200000,,ok,300.0,300.0,0.0,,5.082405740000013,1.702761491,,,,,,,,,,,
1,main/cec2022_F01_D10/L-SHADE/default/2,main,cec2022,cec2022_F01_D10,F01,10,L-SHADE,default,,2,1661380148,200000,200000,,ok,300.0,300.0,0.0,,26.504728100999728,3.036180375,,,,,,,,,,,
1,main/cec2022_F01_D10/PSO/default/3,main,cec2022,cec2022_F01_D10,F01,10,PSO,default,,3,477527212,200000,200000,,ok,300.0,300.0,0.0,,1.9352938150000227,1.639010667,,,,,,,,,,,
1,main/cec2022_F01_D10/GWO/default/3,main,cec2022,cec2022_F01_D10,F01,10,GWO,default,,3,477527212,200000,200000,,ok,300.0007547123982,300.0,0.0007547123981908044,,1.8821194539996213,1.502699605,,,,,,,,,,,
1,main/cec2022_F01_D10/TFO-static/static/3,main,cec2022,cec2022_F01_D10,F01,10,TFO-static,static,,3,477527212,200000,200000,200000,ok,300.036566320746,300.0,0.0365663207459761,,19.242450177000137,3.432276166,,,,,,,,,,,
1,main/cec2022_F01_D10/GA/default/3,main,cec2022,cec2022_F01_D10,F01,10,GA,default,,3,477527212,200000,200000,,ok,300.00000038801903,300.0,3.8801903201601817e-07,,3.0053448720000233,1.662017631,,,,,,,,,,,
1,main/cec2022_F01_D10/CMA-ES (IPOP)/default/3,main,cec2022,cec2022_F01_D10,F01,10,CMA-ES (IPOP),default,,3,477527212,200000,200000,,ok,300.0,300.0,0.0,,7.8152681379997375,1.486429969,,,,,,,,,,,
1,main/cec2022_F01_D10/TFO/full/4,main,cec2022,cec2022_F01_D10,F01,10,TFO,full,,4,806154836,200000,200000,200000,ok,300.00231506539905,300.0,0.0023150653990455794,,19.23233408499982,3.405788356,,,,,,,,,,,
1,main/cec2022_F01_D10/CA/default/4,main,cec2022,cec2022_F01_D10,F01,10,CA,default,,4,806154836,200000,200000,,ok,300.0,300.0,0.0,,5.114002715999959,1.717174286,,,,,,,,,,,
1,main/cec2022_F01_D10/L-SHADE/default/3,main,cec2022,cec2022_F01_D10,F01,10,L-SHADE,default,,3,477527212,200000,200000,,ok,300.0,300.0,0.0,,26.168452672000058,2.935704365,,,,,,,,,,,
1,main/cec2022_F01_D10/WOA/default/3,main,cec2022,cec2022_F01_D10,F01,10,WOA,default,,3,477527212,200000,199980,,self_terminated,300.00000000004957,300.0,4.956746124662459e-11,,26.396545188000346,4.056590255,,,,,,,,,,,
1,main/cec2022_F01_D10/TFO-static/static/4,main,cec2022,cec2022_F01_D10,F01,10,TFO-static,static,,4,806154836,200000,200000,200000,ok,300.00102633177863,300.0,0.0010263317786325388,,19.135973983999975,3.433107807,,,,,,,,,,,
1,main/cec2022_F01_D10/GA/default/4,main,cec2022,cec2022_F01_D10,F01,10,GA,default,,4,806154836,200000,200000,,ok,300.0000033916112,300.0,3.391611187453236e-06,,2.7235553380000965,1.521695384,,,,,,,,,,,
1,main/cec2022_F01_D10/GWO/default/4,main,cec2022,cec2022_F01_D10,F01,10,GWO,default,,4,806154836,200000,200000,,ok,300.00047250869375,300.0,0.0004725086937469314,,1.8440237520003393,1.463075633,,,,,,,,,,,
1,main/cec2022_F01_D10/PSO/default/4,main,cec2022,cec2022_F01_D10,F01,10,PSO,default,,4,806154836,200000,200000,,ok,300.0,300.0,0.0,,2.0036420219998945,1.695977535,,,,,,,,,,,
1,main/cec2022_F01_D10/CMA-ES (IPOP)/default/4,main,cec2022,cec2022_F01_D10,F01,10,CMA-ES (IPOP),default,,4,806154836,200000,200000,,ok,300.0,300.0,0.0,,8.389996286000041,1.446966508,,,,,,,,,,,
1,main/cec2022_F05_D10/TFO/full/0,main,cec2022,cec2022_F05_D10,F05,10,TFO,full,,0,1040155308,200000,200000,200000,ok,900.0002290578267,900.0,0.00022905782668658503,,21.10244883999985,5.293535371,,,,,,,,,,,
1,main/cec2022_F01_D10/WOA/default/4,main,cec2022,cec2022_F01_D10,F01,10,WOA,default,,4,806154836,200000,199980,,self_terminated,300.00000003441573,300.0,3.441573426243849e-08,,25.426479199999903,3.716843139,,,,,,,,,,,
1,main/cec2022_F01_D10/L-SHADE/default/4,main,cec2022,cec2022_F01_D10,F01,10,L-SHADE,default,,4,806154836,200000,200000,,ok,300.0,300.0,0.0,,25.381531302999974,2.827533925,,,,,,,,,,,
1,main/cec2022_F05_D10/CA/default/0,main,cec2022,cec2022_F05_D10,F05,10,CA,default,,0,1040155308,200000,200000,,ok,900.0000000000001,900.0,1.1368683772161603e-13,,6.15656011100009,3.033612524,,,,,,,,,,,
1,main/cec2022_F05_D10/PSO/default/0,main,cec2022,cec2022_F05_D10,F05,10,PSO,default,,0,1040155308,200000,200000,,ok,900.0000000000001,900.0,1.1368683772161603e-13,,3.2052773320001506,2.906240903,,,,,,,,,,,
1,main/cec2022_F05_D10/TFO-static/static/0,main,cec2022,cec2022_F05_D10,F05,10,TFO-static,static,,0,1040155308,200000,200000,200000,ok,900.0001661884397,900.0,0.00016618843972082686,,20.232609529,5.329041241,,,,,,,,,,,
1,main/cec2022_F05_D10/GA/default/0,main,cec2022,cec2022_F05_D10,F05,10,GA,default,,0,1040155308,200000,200000,,ok,900.089528303238,900.0,0.08952830323801209,,4.613890950000041,3.211916272,,,,,,,,,,,
1,main/cec2022_F05_D10/GWO/default/0,main,cec2022,cec2022_F05_D10,F05,10,GWO,default,,0,1040155308,200000,200000,,ok,900.0000013699733,900.0,1.3699733472094522e-06,,3.5529945690000204,3.124631529,,,,,,,,,,,
1,main/cec2022_F05_D10/CMA-ES (IPOP)/default/0,main,cec2022,cec2022_F05_D10,F05,10,CMA-ES (IPOP),default,,0,1040155308,200000,200000,,ok,900.0,900.0,0.0,,9.534816093000245,2.872758686,,,,,,,,,,,
1,main/cec2022_F05_D10/TFO/full/1,main,cec2022,cec2022_F05_D10,F05,10,TFO,full,,1,1709608115,200000,200000,200000,ok,900.0009634420211,900.0,0.0009634420210886674,,21.111336131999906,5.289200305,,,,,,,,,,,
1,main/cec2022_F05_D10/WOA/default/0,main,cec2022,cec2022_F05_D10,F05,10,WOA,default,,0,1040155308,200000,199980,,self_terminated,901.6966203654399,900.0,1.6966203654399123,,28.474254650999683,5.851539649,,,,,,,,,,,
1,main/cec2022_F05_D10/L-SHADE/default/0,main,cec2022,cec2022_F05_D10,F05,10,L-SHADE,default,,0,1040155308,200000,200000,,ok,900.0,900.0,0.0,,28.494427823000024,4.696200136,,,,,,,,,,,
1,main/cec2022_F05_D10/CA/default/1,main,cec2022,cec2022_F05_D10,F05,10,CA,default,,1,1709608115,200000,200000,,ok,900.4543240185915,900.0,0.4543240185914783,,6.540821662999861,3.19041855,,,,,,,,,,,
1,main/cec2022_F05_D10/TFO-static/static/1,main,cec2022,cec2022_F05_D10,F05,10,TFO-static,static,,1,1709608115,200000,200000,200000,ok,900.0003599609228,900.0,0.00035996092276491254,,20.299259543000062,5.251620732,,,,,,,,,,,
1,main/cec2022_F05_D10/PSO/default/1,main,cec2022,cec2022_F05_D10,F05,10,PSO,default,,1,1709608115,200000,200000,,ok,900.0,900.0,0.0,,3.281648607000079,2.949168053,,,,,,,,,,,
1,main/cec2022_F05_D10/GA/default/1,main,cec2022,cec2022_F05_D10,F05,10,GA,default,,1,1709608115,200000,200000,,ok,900.0000000550117,900.0,5.501169653143734e-08,,4.2837015360000805,2.98971386,,,,,,,,,,,
1,main/cec2022_F05_D10/GWO/default/1,main,cec2022,cec2022_F05_D10,F05,10,GWO,default,,1,1709608115,200000,200000,,ok,900.0000006998116,900.0,6.998116077738814e-07,,3.423851867999929,3.014434716,,,,,,,,,,,
1,main/cec2022_F05_D10/CMA-ES (IPOP)/default/1,main,cec2022,cec2022_F05_D10,F05,10,CMA-ES (IPOP),default,,1,1709608115,200000,200000,,ok,900.0,900.0,0.0,,9.077891270000237,2.909685858,,,,,,,,,,,
1,main/cec2022_F05_D10/TFO/full/2,main,cec2022,cec2022_F05_D10,F05,10,TFO,full,,2,1480233238,200000,200000,200000,ok,900.0006279910284,900.0,0.0006279910284092693,,20.86866286800023,5.235971939,,,,,,,,,,,
1,main/cec2022_F05_D10/WOA/default/1,main,cec2022,cec2022_F05_D10,F05,10,WOA,default,,1,1709608115,200000,199980,,self_terminated,902.2404726351317,900.0,2.2404726351317095,,28.239381424000385,5.800239088,,,,,,,,,,,
1,main/cec2022_F05_D10/L-SHADE/default/1,main,cec2022,cec2022_F05_D10,F05,10,L-SHADE,default,,1,1709608115,200000,200000,,ok,900.0,900.0,0.0,,28.30154616999971,4.668385802,,,,,,,,,,,
1,main/cec2022_F05_D10/CA/default/2,main,cec2022,cec2022_F05_D10,F05,10,CA,default,,2,1480233238,200000,200000,,ok,900.0000000000001,900.0,1.1368683772161603e-13,,6.564541601000201,3.200792369,,,,,,,,,,,
1,main/cec2022_F05_D10/TFO-static/static/2,main,cec2022,cec2022_F05_D10,F05,10,TFO-static,static,,2,1480233238,200000,200000,200000,ok,900.0000736580755,900.0,7.36580755074101e-05,,19.856437039999946,5.24397621,,,,,,,,,,,
1,main/cec2022_F05_D10/GA/default/2,main,cec2022,cec2022_F05_D10,F05,10,GA,default,,2,1480233238,200000,200000,,ok,900.0895283346247,900.0,0.08952833462467424,,4.125935707999815,2.907407004,,,,,,,,,,,
1,main/cec2022_F05_D10/PSO/default/2,main,cec2022,cec2022_F05_D10,F05,10,PSO,default,,2,1480233238,200000,200000,,ok,900.0000000000001,900.0,1.1368683772161603e-13,,3.4065806180001346,3.091181894,,,,,,,,,,,
1,main/cec2022_F05_D10/GWO/default/2,main,cec2022,cec2022_F05_D10,F05,10,GWO,default,,2,1480233238,200000,200000,,ok,900.0000007124207,900.0,7.124207286324236e-07,,3.313808765000431,2.922625262,,,,,,,,,,,
1,main/cec2022_F05_D10/CMA-ES (IPOP)/default/2,main,cec2022,cec2022_F05_D10,F05,10,CMA-ES (IPOP),default,,2,1480233238,200000,200000,,ok,900.0,900.0,0.0,,9.583097140000064,2.861873776,,,,,,,,,,,
1,main/cec2022_F05_D10/TFO/full/3,main,cec2022,cec2022_F05_D10,F05,10,TFO,full,,3,1617538549,200000,200000,200000,ok,900.0010839890398,900.0,0.001083989039784683,,20.55010077499992,5.244310991,,,,,,,,,,,
1,main/cec2022_F05_D10/WOA/default/2,main,cec2022,cec2022_F05_D10,F05,10,WOA,default,,2,1480233238,200000,199980,,self_terminated,900.5438522718599,900.0,0.5438522718599188,,28.530488069000057,5.715452512,,,,,,,,,,,
1,main/cec2022_F05_D10/L-SHADE/default/2,main,cec2022,cec2022_F05_D10,F05,10,L-SHADE,default,,2,1480233238,200000,200000,,ok,900.0,900.0,0.0,,27.390372935000414,4.485840427,,,,,,,,,,,
1,main/cec2022_F05_D10/CA/default/3,main,cec2022,cec2022_F05_D10,F05,10,CA,default,,3,1617538549,200000,200000,,ok,900.0,900.0,0.0,,6.222618137999689,3.061718311,,,,,,,,,,,
1,main/cec2022_F05_D10/TFO-static/static/3,main,cec2022,cec2022_F05_D10,F05,10,TFO-static,static,,3,1617538549,200000,200000,200000,ok,900.0003452442505,900.0,0.00034524425052495644,,20.0463476660002,5.344613156,,,,,,,,,,,
1,main/cec2022_F05_D10/PSO/default/3,main,cec2022,cec2022_F05_D10,F05,10,PSO,default,,3,1617538549,200000,200000,,ok,900.0000000000002,900.0,2.2737367544323206e-13,,3.298550203999639,2.979790136,,,,,,,,,,,
1,main/cec2022_F05_D10/GA/default/3,main,cec2022,cec2022_F05_D10,F05,10,GA,default,,3,1617538549,200000,200000,,ok,900.0000000311501,900.0,3.115007984888507e-08,,4.558083607000299,3.181394325,,,,,,,,,,,
1,main/cec2022_F05_D10/GWO/default/3,main,cec2022,cec2022_F05_D10,F05,10,GWO,default,,3,1617538549,200000,200000,,ok,900.0000019072298,900.0,1.907229830067081e-06,,3.514042833000076,3.10481738,,,,,,,,,,,
1,main/cec2022_F05_D10/CMA-ES (IPOP)/default/3,main,cec2022,cec2022_F05_D10,F05,10,CMA-ES (IPOP),default,,3,1617538549,200000,200000,,ok,900.0,900.0,0.0,,9.518960450000122,2.864471611,,,,,,,,,,,
1,main/cec2022_F05_D10/TFO/full/4,main,cec2022,cec2022_F05_D10,F05,10,TFO,full,,4,1210062598,200000,200000,200000,ok,900.0001782982686,900.0,0.0001782982685654133,,21.185329493000154,5.370111591,,,,,,,,,,,
1,main/cec2022_F05_D10/L-SHADE/default/3,main,cec2022,cec2022_F05_D10,F05,10,L-SHADE,default,,3,1617538549,200000,200000,,ok,900.0,900.0,0.0,,28.138904613999784,4.655801179,,,,,,,,,,,
1,main/cec2022_F05_D10/WOA/default/3,main,cec2022,cec2022_F05_D10,F05,10,WOA,default,,3,1617538549,200000,199980,,self_terminated,902.1820706896283,900.0,2.18207068962829,,28.190152728000157,5.867445449,,,,,,,,,,,
1,main/cec2022_F05_D10/CA/default/4,main,cec2022,cec2022_F05_D10,F05,10,CA,default,,4,1210062598,200000,200000,,ok,900.0895282504165,900.0,0.08952825041649248,,6.420801481000126,3.128056036,,,,,,,,,,,
1,main/cec2022_F05_D10/TFO-static/static/4,main,cec2022,cec2022_F05_D10,F05,10,TFO-static,static,,4,1210062598,200000,200000,200000,ok,900.0004177952784,900.0,0.0004177952783948058,,19.594170002000283,5.208303154,,,,,,,,,,,
1,main/cec2022_F05_D10/PSO/default/4,main,cec2022,cec2022_F05_D10,F05,10,PSO,default,,4,1210062598,200000,200000,,ok,900.0000000000001,900.0,1.1368683772161603e-13,,3.200822788000096,2.908534007,,,,,,,,,,,
1,main/cec2022_F05_D10/GWO/default/4,main,cec2022,cec2022_F05_D10,F05,10,GWO,default,,4,1210062598,200000,200000,,ok,900.0000004298024,900.0,4.2980241232726257e-07,,3.5868159579999883,3.155233143,,,,,,,,,,,
1,main/cec2022_F05_D10/GA/default/4,main,cec2022,cec2022_F05_D10,F05,10,GA,default,,4,1210062598,200000,200000,,ok,900.9086487509084,900.0,0.9086487509083554,,4.28318557700004,3.00219254,,,,,,,,,,,
1,main/cec2022_F05_D10/CMA-ES (IPOP)/default/4,main,cec2022,cec2022_F05_D10,F05,10,CMA-ES (IPOP),default,,4,1210062598,200000,200000,,ok,900.0,900.0,0.0,,9.651058745000228,2.885863288,,,,,,,,,,,
1,main/cec2022_F05_D10/WOA/default/4,main,cec2022,cec2022_F05_D10,F05,10,WOA,default,,4,1210062598,200000,199980,,self_terminated,905.8097985360163,900.0,5.809798536016274,,28.1588711950003,5.770835339,,,,,,,,,,,
1,main/cec2022_F05_D10/L-SHADE/default/4,main,cec2022,cec2022_F05_D10,F05,10,L-SHADE,default,,4,1210062598,200000,200000,,ok,900.0,900.0,0.0,,27.34004459100015,4.48298995,,,,,,,,,,,
1,main/cec2022_F12_D10/TFO/full/0,main,cec2022,cec2022_F12_D10,F12,10,TFO,full,,0,807408265,200000,200000,200000,ok,2864.7682575606323,2700.0,164.76825756063226,,51.80689415400002,32.646235491,,,,,,,,,,,
1,main/cec2022_F12_D10/GA/default/0,main,cec2022,cec2022_F12_D10,F12,10,GA,default,,0,807408265,200000,200000,,ok,2864.582466058006,2700.0,164.58246605800605,,31.326001127999916,29.73733991,,,,,,,,,,,
1,main/cec2022_F12_D10/CA/default/0,main,cec2022,cec2022_F12_D10,F12,10,CA,default,,0,807408265,200000,200000,,ok,2866.317661024641,2700.0,166.31766102464098,,33.42042291400003,29.544277149,,,,,,,,,,,
1,main/cec2022_F12_D10/TFO-static/static/0,main,cec2022,cec2022_F12_D10,F12,10,TFO-static,static,,0,807408265,200000,200000,200000,ok,2864.0889412128226,2700.0,164.08894121282265,,51.0162242450001,32.377838808,,,,,,,,,,,
1,main/cec2022_F12_D10/PSO/default/0,main,cec2022,cec2022_F12_D10,F12,10,PSO,default,,0,807408265,200000,200000,,ok,2871.3513551700753,2700.0,171.3513551700753,,29.035132969000188,28.572366125,,,,,,,,,,,
1,main/cec2022_F12_D10/GWO/default/0,main,cec2022,cec2022_F12_D10,F12,10,GWO,default,,0,807408265,200000,200000,,ok,2866.542028659826,2700.0,166.54202865982597,,30.06647974999987,29.446031395,,,,,,,,,,,
1,main/cec2022_F12_D10/L-SHADE/default/0,main,cec2022,cec2022_F12_D10,F12,10,L-SHADE,default,,0,807408265,200000,200000,,ok,2865.468421720319,2700.0,165.46842172031893,,56.385361729000124,31.542430339,,,,,,,,,,,
1,main/cec2022_F12_D10/WOA/default/0,main,cec2022,cec2022_F12_D10,F12,10,WOA,default,,0,807408265,200000,199980,,self_terminated,2953.627598040015,2700.0,253.62759804001507,,60.03813208800011,33.665225418,,,,,,,,,,,
1,main/cec2022_F12_D10/CMA-ES (IPOP)/default/0,main,cec2022,cec2022_F12_D10,F12,10,CMA-ES (IPOP),default,,0,807408265,200000,200000,,ok,2865.8917568769607,2700.0,165.8917568769607,,41.61382618300013,28.59920622,,,,,,,,,,,
1,main/cec2022_F12_D10/TFO/full/1,main,cec2022,cec2022_F12_D10,F12,10,TFO,full,,1,638907639,200000,200000,200000,ok,2865.235216483169,2700.0,165.2352164831691,,51.71346427699973,32.606464037,,,,,,,,,,,
1,main/cec2022_F12_D10/CA/default/1,main,cec2022,cec2022_F12_D10,F12,10,CA,default,,1,638907639,200000,200000,,ok,2866.535675662694,2700.0,166.53567566269385,,33.60129175500015,29.671183915,,,,,,,,,,,
1,main/cec2022_F12_D10/GA/default/1,main,cec2022,cec2022_F12_D10,F12,10,GA,default,,1,638907639,200000,200000,,ok,2866.422901002986,2700.0,166.42290100298578,,30.456860595999842,28.947408187,,,,,,,,,,,
1,main/cec2022_F12_D10/TFO-static/static/1,main,cec2022,cec2022_F12_D10,F12,10,TFO-static,static,,1,638907639,200000,200000,200000,ok,2865.7429386354393,2700.0,165.74293863543926,,51.83244049900031,32.899477969,,,,,,,,,,,
1,main/cec2022_F12_D10/PSO/default/1,main,cec2022,cec2022_F12_D10,F12,10,PSO,default,,1,638907639,200000,200000,,ok,2871.3513551700753,2700.0,171.3513551700753,,29.634122298999955,29.140229921,,,,,,,,,,,
1,main/cec2022_F12_D10/GWO/default/1,main,cec2022,cec2022_F12_D10,F12,10,GWO,default,,1,638907639,200000,200000,,ok,2866.465308514726,2700.0,166.46530851472608,,30.310517188000176,29.70007988,,,,,,,,,,,
1,main/cec2022_F12_D10/WOA/default/1,main,cec2022,cec2022_F12_D10,F12,10,WOA,default,,1,638907639,200000,199980,,self_terminated,2930.589255079425,2700.0,230.58925507942513,,59.71534968300011,33.600250374,,,,,,,,,,,
1,main/cec2022_F12_D10/CMA-ES (IPOP)/default/1,main,cec2022,cec2022_F12_D10,F12,10,CMA-ES (IPOP),default,,1,638907639,200000,200000,,ok,2865.8917568770785,2700.0,165.89175687707848,,45.47391582399996,29.461088465,,,,,,,,,,,
1,main/cec2022_F12_D10/L-SHADE/default/1,main,cec2022,cec2022_F12_D10,F12,10,L-SHADE,default,,1,638907639,200000,200000,,ok,2864.4735193460265,2700.0,164.47351934602648,,56.90742584999998,31.76552402,,,,,,,,,,,
1,main/cec2022_F12_D10/TFO/full/2,main,cec2022,cec2022_F12_D10,F12,10,TFO,full,,2,531635388,200000,200000,200000,ok,2865.4059940010525,2700.0,165.40599400105248,,52.637206394999794,33.250836095,,,,,,,,,,,
1,main/cec2022_F12_D10/CA/default/2,main,cec2022,cec2022_F12_D10,F12,10,CA,default,,2,531635388,200000,200000,,ok,2863.7694107174634,2700.0,163.76941071746342,,33.77633486700006,29.834589014,,,,,,,,,,,
1,main/cec2022_F12_D10/GA/default/2,main,cec2022,cec2022_F12_D10,F12,10,GA,default,,2,531635388,200000,200000,,ok,2864.0188113177164,2700.0,164.01881131771643,,30.492811704999895,28.968004176,,,,,,,,,,,
1,main/cec2022_F12_D10/TFO-static/static/2,main,cec2022,cec2022_F12_D10,F12,10,TFO-static,static,,2,531635388,200000,200000,200000,ok,2865.3371491550656,2700.0,165.33714915506562,,51.760633767999934,32.741118167,,,,,,,,,,,
1,main/cec2022_F12_D10/PSO/default/2,main,cec2022,cec2022_F12_D10,F12,10,PSO,default,,2,531635388,200000,200000,,ok,2873.724668347643,2700.0,173.72466834764282,,29.35779443599995,28.863704338,,,,,,,,,,,
1,main/cec2022_F12_D10/GWO/default/2,main,cec2022,cec2022_F12_D10,F12,10,GWO,default,,2,531635388,200000,200000,,ok,2866.4830450386794,2700.0,166.4830450386794,,29.76479523199987,29.169476459,,,,,,,,,,,
1,main/cec2022_F12_D10/CMA-ES (IPOP)/default/2,main,cec2022,cec2022_F12_D10,F12,10,CMA-ES (IPOP),default,,2,531635388,200000,200000,,ok,2865.891756876966,2700.0,165.89175687696616,,40.98923345399999,28.847373662,,,,,,,,,,,
