run_key,tag,evals
main/cec2017_F01_D30/TFO-static/static/1,zonal_centre_back,32740
main/cec2017_F01_D30/TFO-static/static/1,overlapping_wing_back,19822
main/cec2017_F01_D30/TFO-static/static/1,deep_lying_playmaker,1796
main/cec2017_F01_D30/TFO-static/static/1,box_to_box,28068
main/cec2017_F01_D30/TFO-static/static/1,destroyer,12755
main/cec2017_F01_D30/TFO-static/static/1,virtuoso,71373
main/cec2017_F01_D30/TFO-static/static/1,finisher,6160
main/cec2017_F01_D30/TFO-static/static/1,formation,0
main/cec2017_F01_D30/TFO-static/static/1,rotation,0
main/cec2017_F01_D30/TFO-static/static/1,possession,11049
main/cec2017_F01_D30/TFO-static/static/1,pressing,114267
main/cec2017_F01_D30/TFO-static/static/1,counter_attack,135
main/cec2017_F01_D30/TFO-static/static/1,set_pieces,1804
main/cec2017_F01_D30/TFO-static/static/1,offside,0
main/cec2017_F01_D30/TFO-static/static/1,substitutions,1
main/cec2017_F01_D30/TFO-static/static/1,fatigue,0
main/cec2017_F01_D30/TFO-static/static/1,var_review,0
main/cec2017_F01_D30/TFO-static/static/1,manager,0
main/cec2017_F01_D30/TFO-static/static/1,neutral,0
main/cec2017_F01_D30/TFO/full/2,init,30
main/cec2017_F01_D30/TFO/full/2,sweeper_keeper,0
main/cec2017_F01_D30/TFO/full/2,zonal_centre_back,33020
main/cec2017_F01_D30/TFO/full/2,overlapping_wing_back,22687
main/cec2017_F01_D30/TFO/full/2,deep_lying_playmaker,9319
main/cec2017_F01_D30/TFO/full/2,box_to_box,26697
main/cec2017_F01_D30/TFO/full/2,destroyer,14292
main/cec2017_F01_D30/TFO/full/2,virtuoso,68480
main/cec2017_F01_D30/TFO/full/2,finisher,15853
main/cec2017_F01_D30/TFO/full/2,formation,0
main/cec2017_F01_D30/TFO/full/2,rotation,0
main/cec2017_F01_D30/TFO/full/2,possession,11147
main/cec2017_F01_D30/TFO/full/2,pressing,96427
main/cec2017_F01_D30/TFO/full/2,counter_attack,225
main/cec2017_F01_D30/TFO/full/2,set_pieces,1823
main/cec2017_F01_D30/TFO/full/2,offside,0
main/cec2017_F01_D30/TFO/full/2,substitutions,0
main/cec2017_F01_D30/TFO/full/2,fatigue,0
main/cec2017_F01_D30/TFO/full/2,var_review,0
main/cec2017_F01_D30/TFO/full/2,manager,0
main/cec2017_F01_D30/TFO/full/2,neutral,0
main/cec2017_F01_D30/TFO-static/static/2,init,30
main/cec2017_F01_D30/TFO-static/static/2,sweeper_keeper,0
main/cec2017_F01_D30/TFO-static/static/2,zonal_centre_back,32924
main/cec2017_F01_D30/TFO-static/static/2,overlapping_wing_back,17469
main/cec2017_F01_D30/TFO-static/static/2,deep_lying_playmaker,2486
main/cec2017_F01_D30/TFO-static/static/2,box_to_box,30818
main/cec2017_F01_D30/TFO-static/static/2,destroyer,12080
main/cec2017_F01_D30/TFO-static/static/2,virtuoso,68471
main/cec2017_F01_D30/TFO-static/static/2,finisher,7585
main/cec2017_F01_D30/TFO-static/static/2,formation,0
main/cec2017_F01_D30/TFO-static/static/2,rotation,0
main/cec2017_F01_D30/TFO-static/static/2,possession,11122
main/cec2017_F01_D30/TFO-static/static/2,pressing,114975
main/cec2017_F01_D30/TFO-static/static/2,counter_attack,225
main/cec2017_F01_D30/TFO-static/static/2,set_pieces,1815
main/cec2017_F01_D30/TFO-static/static/2,offside,0
main/cec2017_F01_D30/TFO-static/static/2,substitutions,0
main/cec2017_F01_D30/TFO-static/static/2,fatigue,0
main/cec2017_F01_D30/TFO-static/static/2,var_review,0
main/cec2017_F01_D30/TFO-static/static/2,manager,0
main/cec2017_F01_D30/TFO-static/static/2,neutral,0
main/cec2017_F01_D30/TFO/full/3,init,30
main/cec2017_F01_D30/TFO/full/3,sweeper_keeper,0
main/cec2017_F01_D30/TFO/full/3,zonal_centre_back,35860
main/cec2017_F01_D30/TFO/full/3,overlapping_wing_back,29320
main/cec2017_F01_D30/TFO/full/3,deep_lying_playmaker,8129
main/cec2017_F01_D30/TFO/full/3,box_to_box,27329
main/cec2017_F01_D30/TFO/full/3,destroyer,16420
main/cec2017_F01_D30/TFO/full/3,virtuoso,37331
main/cec2017_F01_D30/TFO/full/3,finisher,10526
main/cec2017_F01_D30/TFO/full/3,formation,0
main/cec2017_F01_D30/TFO/full/3,rotation,0
main/cec2017_F01_D30/TFO/full/3,possession,12142
main/cec2017_F01_D30/TFO/full/3,pressing,120621
main/cec2017_F01_D30/TFO/full/3,counter_attack,315
main/cec2017_F01_D30/TFO/full/3,set_pieces,1977
main/cec2017_F01_D30/TFO/full/3,offside,0
main/cec2017_F01_D30/TFO/full/3,substitutions,0
main/cec2017_F01_D30/TFO/full/3,fatigue,0
main/cec2017_F01_D30/TFO/full/3,var_review,0
main/cec2017_F01_D30/TFO/full/3,manager,0
main/cec2017_F01_D30/TFO/full/3,neutral,0
main/cec2017_F01_D30/TFO-static/static/3,init,30
main/cec2017_F01_D30/TFO-static/static/3,sweeper_keeper,0
main/cec2017_F01_D30/TFO-static/static/3,zonal_centre_back,33228
main/cec2017_F01_D30/TFO-static/static/3,overlapping_wing_back,23730
main/cec2017_F01_D30/TFO-static/static/3,deep_lying_playmaker,3946
main/cec2017_F01_D30/TFO-static/static/3,box_to_box,28758
main/cec2017_F01_D30/TFO-static/static/3,destroyer,7194
main/cec2017_F01_D30/TFO-static/static/3,virtuoso,65129
main/cec2017_F01_D30/TFO-static/static/3,finisher,8495
main/cec2017_F01_D30/TFO-static/static/3,formation,0
main/cec2017_F01_D30/TFO-static/static/3,rotation,0
main/cec2017_F01_D30/TFO-static/static/3,possession,11235
main/cec2017_F01_D30/TFO-static/static/3,pressing,116105
main/cec2017_F01_D30/TFO-static/static/3,counter_attack,315
main/cec2017_F01_D30/TFO-static/static/3,set_pieces,1834
main/cec2017_F01_D30/TFO-static/static/3,offside,0
main/cec2017_F01_D30/TFO-static/static/3,substitutions,1
main/cec2017_F01_D30/TFO-static/static/3,fatigue,0
main/cec2017_F01_D30/TFO-static/static/3,var_review,0
main/cec2017_F01_D30/TFO-static/static/3,manager,0
main/cec2017_F01_D30/TFO-static/static/3,neutral,0
main/cec2017_F01_D30/TFO/full/4,init,30
main/cec2017_F01_D30/TFO/full/4,sweeper_keeper,0
main/cec2017_F01_D30/TFO/full/4,zonal_centre_back,33108
main/cec2017_F01_D30/TFO/full/4,overlapping_wing_back,17821
main/cec2017_F01_D30/TFO/full/4,deep_lying_playmaker,7606
main/cec2017_F01_D30/TFO/full/4,box_to_box,24388
main/cec2017_F01_D30/TFO/full/4,destroyer,10963
main/cec2017_F01_D30/TFO/full/4,virtuoso,68215
main/cec2017_F01_D30/TFO/full/4,finisher,10634
main/cec2017_F01_D30/TFO/full/4,formation,0
main/cec2017_F01_D30/TFO/full/4,rotation,0
main/cec2017_F01_D30/TFO/full/4,possession,11197
main/cec2017_F01_D30/TFO/full/4,pressing,114122
main/cec2017_F01_D30/TFO/full/4,counter_attack,90
main/cec2017_F01_D30/TFO/full/4,set_pieces,1826
main/cec2017_F01_D30/TFO/full/4,offside,0
main/cec2017_F01_D30/TFO/full/4,substitutions,0
main/cec2017_F01_D30/TFO/full/4,fatigue,0
main/cec2017_F01_D30/TFO/full/4,var_review,0
main/cec2017_F01_D30/TFO/full/4,manager,0
main/cec2017_F01_D30/TFO/full/4,neutral,0
main/cec2017_F01_D30/TFO-static/static/4,init,30
main/cec2017_F01_D30/TFO-static/static/4,sweeper_keeper,0
main/cec2017_F01_D30/TFO-static/static/4,zonal_centre_back,33456
main/cec2017_F01_D30/TFO-static/static/4,overlapping_wing_back,16774
main/cec2017_F01_D30/TFO-static/static/4,deep_lying_playmaker,4375
main/cec2017_F01_D30/TFO-static/static/4,box_to_box,29812
main/cec2017_F01_D30/TFO-static/static/4,destroyer,10016
main/cec2017_F01_D30/TFO-static/static/4,virtuoso,64164
main/cec2017_F01_D30/TFO-static/static/4,finisher,11214
main/cec2017_F01_D30/TFO-static/static/4,formation,0
main/cec2017_F01_D30/TFO-static/static/4,rotation,0
main/cec2017_F01_D30/TFO-static/static/4,possession,11310
main/cec2017_F01_D30/TFO-static/static/4,pressing,116913
main/cec2017_F01_D30/TFO-static/static/4,counter_attack,90
main/cec2017_F01_D30/TFO-static/static/4,set_pieces,1845
main/cec2017_F01_D30/TFO-static/static/4,offside,0
main/cec2017_F01_D30/TFO-static/static/4,substitutions,1
main/cec2017_F01_D30/TFO-static/static/4,fatigue,0
main/cec2017_F01_D30/TFO-static/static/4,var_review,0
main/cec2017_F01_D30/TFO-static/static/4,manager,0
main/cec2017_F01_D30/TFO-static/static/4,neutral,0
main/cec2017_F09_D30/TFO/full/0,init,30
main/cec2017_F09_D30/TFO/full/0,sweeper_keeper,0
main/cec2017_F09_D30/TFO/full/0,zonal_centre_back,30024
main/cec2017_F09_D30/TFO/full/0,overlapping_wing_back,23221
main/cec2017_F09_D30/TFO/full/0,deep_lying_playmaker,18379
main/cec2017_F09_D30/TFO/full/0,box_to_box,35709
main/cec2017_F09_D30/TFO/full/0,destroyer,19578
main/cec2017_F09_D30/TFO/full/0,virtuoso,100004
main/cec2017_F09_D30/TFO/full/0,finisher,26406
main/cec2017_F09_D30/TFO/full/0,formation,0
main/cec2017_F09_D30/TFO/full/0,rotation,0
main/cec2017_F09_D30/TFO/full/0,possession,10039
main/cec2017_F09_D30/TFO/full/0,pressing,34522
main/cec2017_F09_D30/TFO/full/0,counter_attack,430
main/cec2017_F09_D30/TFO/full/0,set_pieces,1658
main/cec2017_F09_D30/TFO/full/0,offside,0
main/cec2017_F09_D30/TFO/full/0,substitutions,0
main/cec2017_F09_D30/TFO/full/0,fatigue,0
main/cec2017_F09_D30/TFO/full/0,var_review,0
main/cec2017_F09_D30/TFO/full/0,manager,0
main/cec2017_F09_D30/TFO/full/0,neutral,0
main/cec2017_F09_D30/TFO-static/static/0,init,30
main/cec2017_F09_D30/TFO-static/static/0,sweeper_keeper,0
main/cec2017_F09_D30/TFO-static/static/0,zonal_centre_back,31248
main/cec2017_F09_D30/TFO-static/static/0,overlapping_wing_back,13342
main/cec2017_F09_D30/TFO-static/static/0,deep_lying_playmaker,9702
main/cec2017_F09_D30/TFO-static/static/0,box_to_box,25037
main/cec2017_F09_D30/TFO-static/static/0,destroyer,10252
main/cec2017_F09_D30/TFO-static/static/0,virtuoso,88614
main/cec2017_F09_D30/TFO-static/static/0,finisher,1106
main/cec2017_F09_D30/TFO-static/static/0,formation,0
main/cec2017_F09_D30/TFO-static/static/0,rotation,0
main/cec2017_F09_D30/TFO-static/static/0,possession,10570
main/cec2017_F09_D30/TFO-static/static/0,pressing,108015
main/cec2017_F09_D30/TFO-static/static/0,counter_attack,360
main/cec2017_F09_D30/TFO-static/static/0,set_pieces,1724
main/cec2017_F09_D30/TFO-static/static/0,offside,0
main/cec2017_F09_D30/TFO-static/static/0,substitutions,0
main/cec2017_F09_D30/TFO-static/static/0,fatigue,0
main/cec2017_F09_D30/TFO-static/static/0,var_review,0
main/cec2017_F09_D30/TFO-static/static/0,manager,0
main/cec2017_F09_D30/TFO-static/static/0,neutral,0
main/cec2017_F09_D30/TFO/full/1,init,30
main/cec2017_F09_D30/TFO/full/1,sweeper_keeper,0
main/cec2017_F09_D30/TFO/full/1,zonal_centre_back,31228
main/cec2017_F09_D30/TFO/full/1,overlapping_wing_back,21551
main/cec2017_F09_D30/TFO/full/1,deep_lying_playmaker,14617
main/cec2017_F09_D30/TFO/full/1,box_to_box,32211
main/cec2017_F09_D30/TFO/full/1,destroyer,18278
main/cec2017_F09_D30/TFO/full/1,virtuoso,88496
main/cec2017_F09_D30/TFO/full/1,finisher,21085
main/cec2017_F09_D30/TFO/full/1,formation,0
main/cec2017_F09_D30/TFO/full/1,rotation,0
main/cec2017_F09_D30/TFO/full/1,possession,10530
main/cec2017_F09_D30/TFO/full/1,pressing,60025
main/cec2017_F09_D30/TFO/full/1,counter_attack,225
main/cec2017_F09_D30/TFO/full/1,set_pieces,1724
main/cec2017_F09_D30/TFO/full/1,offside,0
main/cec2017_F09_D30/TFO/full/1,substitutions,0
main/cec2017_F09_D30/TFO/full/1,fatigue,0
main/cec2017_F09_D30/TFO/full/1,var_review,0
main/cec2017_F09_D30/TFO/full/1,manager,0
main/cec2017_F09_D30/TFO/full/1,neutral,0
main/cec2017_F09_D30/TFO-static/static/1,init,30
main/cec2017_F09_D30/TFO-static/static/1,sweeper_keeper,0
main/cec2017_F09_D30/TFO-static/static/1,zonal_centre_back,30216
main/cec2017_F09_D30/TFO-static/static/1,overlapping_wing_back,5559
main/cec2017_F09_D30/TFO-static/static/1,deep_lying_playmaker,9885
main/cec2017_F09_D30/TFO-static/static/1,box_to_box,26657
main/cec2017_F09_D30/TFO-static/static/1,destroyer,9279
main/cec2017_F09_D30/TFO-static/static/1,virtuoso,99086
main/cec2017_F09_D30/TFO-static/static/1,finisher,3522
main/cec2017_F09_D30/TFO-static/static/1,formation,0
main/cec2017_F09_D30/TFO-static/static/1,rotation,0
main/cec2017_F09_D30/TFO-static/static/1,possession,10182
main/cec2017_F09_D30/TFO-static/static/1,pressing,103690
main/cec2017_F09_D30/TFO-static/static/1,counter_attack,225
main/cec2017_F09_D30/TFO-static/static/1,set_pieces,1669
main/cec2017_F09_D30/TFO-static/static/1,offside,0
main/cec2017_F09_D30/TFO-static/static/1,substitutions,0
main/cec2017_F09_D30/TFO-static/static/1,fatigue,0
main/cec2017_F09_D30/TFO-static/static/1,var_review,0
main/cec2017_F09_D30/TFO-static/static/1,manager,0
main/cec2017_F09_D30/TFO-static/static/1,neutral,0
main/cec2017_F09_D30/TFO/full/2,init,30
main/cec2017_F09_D30/TFO/full/2,sweeper_keeper,0
main/cec2017_F09_D30/TFO/full/2,zonal_centre_back,31032
main/cec2017_F09_D30/TFO/full/2,overlapping_wing_back,20548
main/cec2017_F09_D30/TFO/full/2,deep_lying_playmaker,16153
main/cec2017_F09_D30/TFO/full/2,box_to_box,32094
main/cec2017_F09_D30/TFO/full/2,destroyer,18617
main/cec2017_F09_D30/TFO/full/2,virtuoso,90285
main/cec2017_F09_D30/TFO/full/2,finisher,22081
main/cec2017_F09_D30/TFO/full/2,formation,0
main/cec2017_F09_D30/TFO/full/2,rotation,0
main/cec2017_F09_D30/TFO/full/2,possession,10444
main/cec2017_F09_D30/TFO/full/2,pressing,56643
main/cec2017_F09_D30/TFO/full/2,counter_attack,360
main/cec2017_F09_D30/TFO/full/2,set_pieces,1713
main/cec2017_F09_D30/TFO/full/2,offside,0
main/cec2017_F09_D30/TFO/full/2,substitutions,0
main/cec2017_F09_D30/TFO/full/2,fatigue,0
main/cec2017_F09_D30/TFO/full/2,var_review,0
main/cec2017_F09_D30/TFO/full/2,manager,0
main/cec2017_F09_D30/TFO/full/2,neutral,0
main/cec2017_F09_D30/TFO-static/static/2,init,30
main/cec2017_F09_D30/TFO-static/static/2,sweeper_keeper,0
main/cec2017_F09_D30/TFO-static/static/2,zonal_centre_back,30756
main/cec2017_F09_D30/TFO-static/static/2,overlapping_wing_back,11887
main/cec2017_F09_D30/TFO-static/static/2,deep_lying_playmaker,6662
main/cec2017_F09_D30/TFO-static/static/2,box_to_box,24259
main/cec2017_F09_D30/TFO-static/static/2,destroyer,11078
main/cec2017_F09_D30/TFO-static/static/2,virtuoso,94996
main/cec2017_F09_D30/TFO-static/static/2,finisher,1465
main/cec2017_F09_D30/TFO-static/static/2,formation,0
main/cec2017_F09_D30/TFO-static/static/2,rotation,0
main/cec2017_F09_D30/TFO-static/static/2,possession,10455
main/cec2017_F09_D30/TFO-static/static/2,pressing,106268
main/cec2017_F09_D30/TFO-static/static/2,counter_attack,450
main/cec2017_F09_D30/TFO-static/static/2,set_pieces,1694
main/cec2017_F09_D30/TFO-static/static/2,offside,0
main/cec2017_F09_D30/TFO-static/static/2,substitutions,0
main/cec2017_F09_D30/TFO-static/static/2,fatigue,0
main/cec2017_F09_D30/TFO-static/static/2,var_review,0
main/cec2017_F09_D30/TFO-static/static/2,manager,0
main/cec2017_F09_D30/TFO-static/static/2,neutral,0
main/cec2017_F09_D30/TFO/full/3,init,30
main/cec2017_F09_D30/TFO/full/3,sweeper_keeper,0
main/cec2017_F09_D30/TFO/full/3,zonal_centre_back,30896
main/cec2017_F09_D30/TFO/full/3,overlapping_wing_back,21197
main/cec2017_F09_D30/TFO/full/3,deep_lying_playmaker,17238
main/cec2017_F09_D30/TFO/full/3,box_to_box,28924
main/cec2017_F09_D30/TFO/full/3,destroyer,19258
main/cec2017_F09_D30/TFO/full/3,virtuoso,91924
main/cec2017_F09_D30/TFO/full/3,finisher,21979
main/cec2017_F09_D30/TFO/full/3,formation,0
main/cec2017_F09_D30/TFO/full/3,rotation,0
main/cec2017_F09_D30/TFO/full/3,possession,10345
main/cec2017_F09_D30/TFO/full/3,pressing,56327
main/cec2017_F09_D30/TFO/full/3,counter_attack,180
main/cec2017_F09_D30/TFO/full/3,set_pieces,1702
main/cec2017_F09_D30/TFO/full/3,offside,0
main/cec2017_F09_D30/TFO/full/3,substitutions,0
main/cec2017_F09_D30/TFO/full/3,fatigue,0
main/cec2017_F09_D30/TFO/full/3,var_review,0
main/cec2017_F09_D30/TFO/full/3,manager,0
main/cec2017_F09_D30/TFO/full/3,neutral,0
main/cec2017_F09_D30/TFO-static/static/3,init,30
main/cec2017_F09_D30/TFO-static/static/3,sweeper_keeper,0
main/cec2017_F09_D30/TFO-static/static/3,zonal_centre_back,30580
main/cec2017_F09_D30/TFO-static/static/3,overlapping_wing_back,9102
main/cec2017_F09_D30/TFO-static/static/3,deep_lying_playmaker,7945
main/cec2017_F09_D30/TFO-static/static/3,box_to_box,24957
main/cec2017_F09_D30/TFO-static/static/3,destroyer,9706
main/cec2017_F09_D30/TFO-static/static/3,virtuoso,96383
main/cec2017_F09_D30/TFO-static/static/3,finisher,3446
main/cec2017_F09_D30/TFO-static/static/3,formation,0
main/cec2017_F09_D30/TFO-static/static/3,rotation,0
main/cec2017_F09_D30/TFO-static/static/3,possession,10301
main/cec2017_F09_D30/TFO-static/static/3,pressing,105687
main/cec2017_F09_D30/TFO-static/static/3,counter_attack,180
main/cec2017_F09_D30/TFO-static/static/3,set_pieces,1683
main/cec2017_F09_D30/TFO-static/static/3,offside,0
main/cec2017_F09_D30/TFO-static/static/3,substitutions,0
main/cec2017_F09_D30/TFO-static/static/3,fatigue,0
main/cec2017_F09_D30/TFO-static/static/3,var_review,0
main/cec2017_F09_D30/TFO-static/static/3,manager,0
main/cec2017_F09_D30/TFO-static/static/3,neutral,0
main/cec2017_F09_D30/TFO/full/4,init,30
main/cec2017_F09_D30/TFO/full/4,sweeper_keeper,0
main/cec2017_F09_D30/TFO/full/4,zonal_centre_back,30338
main/cec2017_F09_D30/TFO/full/4,overlapping_wing_back,22328
main/cec2017_F09_D30/TFO/full/4,deep_lying_playmaker,16606
main/cec2017_F09_D30/TFO/full/4,box_to_box,35192
main/cec2017_F09_D30/TFO/full/4,destroyer,18873
main/cec2017_F09_D30/TFO/full/4,virtuoso,97681
main/cec2017_F09_D30/TFO/full/4,finisher,24038
main/cec2017_F09_D30/TFO/full/4,formation,0
main/cec2017_F09_D30/TFO/full/4,rotation,0
main/cec2017_F09_D30/TFO/full/4,possession,10171
main/cec2017_F09_D30/TFO/full/4,pressing,42666
main/cec2017_F09_D30/TFO/full/4,counter_attack,405
main/cec2017_F09_D30/TFO/full/4,set_pieces,1672
main/cec2017_F09_D30/TFO/full/4,offside,0
main/cec2017_F09_D30/TFO/full/4,substitutions,0
main/cec2017_F09_D30/TFO/full/4,fatigue,0
main/cec2017_F09_D30/TFO/full/4,var_review,0
main/cec2017_F09_D30/TFO/full/4,manager,0
main/cec2017_F09_D30/TFO/full/4,neutral,0
main/cec2017_F09_D30/TFO-static/static/4,init,30
main/cec2017_F09_D30/TFO-static/static/4,sweeper_keeper,0
main/cec2017_F09_D30/TFO-static/static/4,zonal_centre_back,29904
main/cec2017_F09_D30/TFO-static/static/4,overlapping_wing_back,7081
main/cec2017_F09_D30/TFO-static/static/4,deep_lying_playmaker,5833
main/cec2017_F09_D30/TFO-static/static/4,box_to_box,27388
main/cec2017_F09_D30/TFO-static/static/4,destroyer,7721
main/cec2017_F09_D30/TFO-static/static/4,virtuoso,102804
main/cec2017_F09_D30/TFO-static/static/4,finisher,3330
main/cec2017_F09_D30/TFO-static/static/4,formation,0
main/cec2017_F09_D30/TFO-static/static/4,rotation,0
main/cec2017_F09_D30/TFO-static/static/4,possession,10118
main/cec2017_F09_D30/TFO-static/static/4,pressing,103019
main/cec2017_F09_D30/TFO-static/static/4,counter_attack,1125
main/cec2017_F09_D30/TFO-static/static/4,set_pieces,1647
main/cec2017_F09_D30/TFO-static/static/4,offside,0
main/cec2017_F09_D30/TFO-static/static/4,substitutions,0
main/cec2017_F09_D30/TFO-static/static/4,fatigue,0
main/cec2017_F09_D30/TFO-static/static/4,var_review,0
main/cec2017_F09_D30/TFO-static/static/4,manager,0
main/cec2017_F09_D30/TFO-static/static/4,neutral,0
main/cec2017_F23_D30/TFO/full/0,init,30
main/cec2017_F23_D30/TFO/full/0,sweeper_keeper,0
main/cec2017_F23_D30/TFO/full/0,zonal_centre_back,29630
main/cec2017_F23_D30/TFO/full/0,overlapping_wing_back,25444
main/cec2017_F23_D30/TFO/full/0,deep_lying_playmaker,19842
main/cec2017_F23_D30/TFO/full/0,box_to_box,38521
main/cec2017_F23_D30/TFO/full/0,destroyer,19111
main/cec2017_F23_D30/TFO/full/0,virtuoso,98547
main/cec2017_F23_D30/TFO/full/0,finisher,22755
main/cec2017_F23_D30/TFO/full/0,formation,0
main/cec2017_F23_D30/TFO/full/0,rotation,0
main/cec2017_F23_D30/TFO/full/0,possession,9973
main/cec2017_F23_D30/TFO/full/0,pressing,31321
main/cec2017_F23_D30/TFO/full/0,counter_attack,3190
main/cec2017_F23_D30/TFO/full/0,set_pieces,1636
main/cec2017_F23_D30/TFO/full/0,offside,0
main/cec2017_F23_D30/TFO/full/0,substitutions,0
main/cec2017_F23_D30/TFO/full/0,fatigue,0
main/cec2017_F23_D30/TFO/full/0,var_review,0
main/cec2017_F23_D30/TFO/full/0,manager,0
main/cec2017_F23_D30/TFO/full/0,neutral,0
main/cec2017_F23_D30/TFO-static/static/0,init,30
main/cec2017_F23_D30/TFO-static/static/0,sweeper_keeper,0
main/cec2017_F23_D30/TFO-static/static/0,zonal_centre_back,29782
main/cec2017_F23_D30/TFO-static/static/0,overlapping_wing_back,22690
main/cec2017_F23_D30/TFO-static/static/0,deep_lying_playmaker,7924
main/cec2017_F23_D30/TFO-static/static/0,box_to_box,27548
main/cec2017_F23_D30/TFO-static/static/0,destroyer,7852
main/cec2017_F23_D30/TFO-static/static/0,virtuoso,94460
main/cec2017_F23_D30/TFO-static/static/0,finisher,11001
main/cec2017_F23_D30/TFO-static/static/0,formation,0
main/cec2017_F23_D30/TFO-static/static/0,rotation,0
main/cec2017_F23_D30/TFO-static/static/0,possession,10000
main/cec2017_F23_D30/TFO-static/static/0,pressing,83337
main/cec2017_F23_D30/TFO-static/static/0,counter_attack,3735
main/cec2017_F23_D30/TFO-static/static/0,set_pieces,1639
main/cec2017_F23_D30/TFO-static/static/0,offside,0
main/cec2017_F23_D30/TFO-static/static/0,substitutions,2
main/cec2017_F23_D30/TFO-static/static/0,fatigue,0
main/cec2017_F23_D30/TFO-static/static/0,var_review,0
main/cec2017_F23_D30/TFO-static/static/0,manager,0
main/cec2017_F23_D30/TFO-static/static/0,neutral,0
main/cec2017_F23_D30/TFO/full/1,init,30
main/cec2017_F23_D30/TFO/full/1,sweeper_keeper,0
main/cec2017_F23_D30/TFO/full/1,zonal_centre_back,29740
main/cec2017_F23_D30/TFO/full/1,overlapping_wing_back,28076
main/cec2017_F23_D30/TFO/full/1,deep_lying_playmaker,19042
main/cec2017_F23_D30/TFO/full/1,box_to_box,37327
