run_key,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039,c040,c041,c042,c043,c044,c045,c046,c047,c048,c049,c050,c051,c052,c053,c054,c055,c056,c057,c058,c059,c060,c061,c062,c063,c064,c065,c066,c067,c068,c069,c070,c071,c072,c073,c074,c075,c076,c077,c078,c079,c080,c081,c082,c083,c084,c085,c086,c087,c088,c089,c090,c091,c092,c093,c094,c095,c096,c097,c098,c099,c100
main/cec2017_F01_D30/GA/default/0,2030988765.4488344,181326931.538449,99212330.9403721,28840576.025966804,6163498.254068118,3452225.621761944,2261115.1922234106,966801.580374815,868900.3187027844,506795.85845023347,472153.6975493083,380792.4891938487,351504.81947776495,347996.1881012688,259054.04988671388,235530.32183495542,110375.41832432608,110251.00655428499,88349.60341574837,83427.71699633128,77540.23338724766,77540.23338724766,58462.28165954321,45072.29075879031,45072.29075879031,35200.09329101709,31684.020367880345,29564.15468516674,25071.292711877966,22506.172964860805,22506.172964860805,22494.817128872895,20248.68630855079,19013.109565045033,16828.792394164066,14880.945090163475,14105.636209183373,14105.636209183373,14105.636209183373,13372.344958032787,12886.407108279604,12317.777707432935,12000.782648324388,11824.715316526175,11810.266802722237,8741.024570460984,7394.8214400384295,7394.8214400384295,7394.8214400384295,7086.123973382219,7086.123973382219,7086.123973382219,5995.2388106336275,4820.823838179828,4631.781927908674,4576.904268318874,4576.904268318874,4576.904268318874,4576.904268318874,3744.4207886119775,3738.589504647583,3528.8633176574035,3528.8633176574035,2853.142917085966,2705.695641090572,2649.0762607375646,2640.9114467526724,2640.9114467526724,2591.0548572713933,2452.616860397856,2452.616860397856,2450.957508414457,2383.7136899149586,2383.7136899149586,2247.993970818869,2195.7124971795256,2195.7124971795256,2195.7124971795256,2195.7124971795256,2127.3095445160393,2127.28945574636,2062.760367039675,2031.436748366621,2031.436748366621,2003.767389469177,1660.787790557269,1631.9711182240505,1529.4475126880461,1508.8322064472475,1476.6382469467894,1476.6382469467894,1476.6382469467894,1476.6382469467894,1468.0267258219642,1468.0267258219642,1468.0267258219642,1468.0267258219642,1447.2706207105912,1447.2706207105912,1427.296719020358
main/cec2017_F01_D30/PSO/default/0,60755235104.51575,44771658703.713806,44771658703.713806,44771658703.713806,42383395318.24488,42383395318.24488,42383395318.24488,42383395318.24488,42383395318.24488,38482549932.41554,38482549932.41554,38482549932.41554,30896000233.97708,30896000233.97708,28443875688.54131,28443875688.54131,25365825715.377815,25365825715.377815,24074334218.08636,19522919917.67792,19522919917.67792,17735741395.945972,16619867124.588572,16616057022.966257,16614722239.465199,16614722239.465199,16614722239.465199,16614720054.881548,15759658920.123106,14041072124.751347,13907036562.310827,13497821517.785278,13009002314.50198,12545969218.18479,12289725161.738308,11396118831.410135,10968394448.10076,10817659781.408056,10492396962.554117,10399548477.992825,10341226689.423561,10306635296.440857,10298326380.586838,10282729613.722662,10276663062.112038,10272236667.868488,10270166599.678917,10268904347.788124,10268525650.927776,10268345834.261127,10268115848.55615,10268069777.634401,10267989257.539726,10267981331.78725,10267979858.199768,10267979050.087107,10267978888.50912,10267978876.096397,10267978873.672184,10267978873.400213,10267978873.341345,10267978873.30931,10267978873.282656,10267978873.232265,10267978873.14208,10267978872.993788,10267978872.917643,10267978872.875048,10267978872.838913,10267978872.77792,10267978872.703281,10267978872.607761,10267978872.463017,10267978872.380163,10267978872.260283,10267978872.153076,10267978872.03933,10267978871.956924,10267978871.79053,10267978871.707035,10267978871.517921,10267978871.43922,10267978871.349838,10267978871.178413,10267978871.096043,10267978870.97163,10267978870.730875,10267978870.616604,10267978870.504227,10267978869.339935,10267978869.181585,10267978869.149195,10267978869.031584,10267978869.0295,10267978868.876585,10267978868.58553,10267978868.521662,10267978868.243006,10267978868.183264,10267978868.110533
main/cec2017_F01_D30/GWO/default/0,282804953286.29156,247134974982.78253,247134974982.78253,247134974982.78253,247134974982.78253,227202001419.7718,227202001419.7718,227202001419.7718,223070388179.57608,193918557957.7252,193918557957.7252,193918557957.7252,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,114087921770.39188,99351529376.50667,99351529376.50667,98036011892.63536,98036011892.63536,98036011892.63536,89055731992.16591,89055731992.16591,76833267949.18529,76133464929.76779,76133464929.76779,71302077842.33379,67392671318.58426,67392671318.58426,67392671318.58426,67392671318.58426,67366171132.51928,67366171132.51928,51659133855.91125,51659133855.91125,51659133855.91125,44312676356.33731,44312676356.33731,44312676356.33731,41256812694.54948,27549094587.516052,27549094587.516052,27549094587.516052,27549094587.516052,27549094587.516052,27549094587.516052,27549094587.516052,27549094587.516052,27549094587.516052,23310397027.23982,23310397027.23982,23310397027.23982,22729440795.88188,16492762081.234648,16492762081.234648,16492762081.234648,16492762081.234648,16492762081.234648,14937964965.763697,11859305959.475117,11859305959.475117,11385730781.029757,9344849662.72289,9344849662.72289,7912897539.6763115,7707837702.078118,6814595994.342821,5029240673.151348,5029029404.98597,3485102235.796057,3485102235.796057,3485102235.796057,3485102235.796057,3050786183.121796,2889321715.255524,2448361959.5319023,2277732595.393804,2074095939.119031,1935435268.3296995,1848726782.2021387,1775230418.4156759
main/cec2017_F01_D30/CA/default/0,36894217297.292854,1486973347.3592803,71622515.94583517,16400512.30217394,957523.3357903936,229742.71405644514,42060.903823315595,10227.363367294549,2826.782589707004,661.6427769517718,383.08819858008496,354.81102003084766,327.9716572777325,307.1124519818822,298.40343789662694,296.58638599063744,296.33803703907336,296.3132040870301,296.2941182943623,296.2812812032168,296.2735059764434,296.2650915381447,296.26278724159033,296.2613347345326,296.2602131782247,296.25955577038405,296.2588721798057,296.25854441302516,296.2584043266437,296.25821329230206,296.2581477126499,296.2580724415932,296.2579892218895,296.25787846779616,296.25777182403675,296.257677839762,296.25756165665257,296.25748974905224,296.2573757717066,296.25733138818134,296.2571680044229,296.25712575787986,296.2570967165235,296.2570789062911,296.25706304291856,296.2569133798362,296.2567482522146,296.2567136002943,296.2566886635348,296.2566146417127,296.25654648278896,296.256410699664,296.25637954299435,296.25620602443166,296.2561859018002,296.25601618808105,296.25585708445135,296.25580914823445,296.2556905385237,296.2556797997615,296.25559464992506,296.25542409026815,296.25528228444705,296.2551489181023,296.2551108630349,296.254843107945,296.2545980800152,296.2545617121551,296.2545089735283,296.25442421961736,296.2543910950393,296.25433389643297,296.2541967593525,296.2537303244394,296.2534987516596,296.2533994809075,296.2533630034561,296.2533551761264,296.2533378758315,296.2520100230293,296.25177714091046,296.2515308229053,296.2514463821439,296.2514033644504,296.2513815244696,296.25135875820195,296.2513418814507,296.25132159508036,296.25123158393893,296.2510917400227,296.2509840543476,296.2509475127034,296.2508471169568,296.2506125613376,296.2505051175802,296.2504892398369,296.25048046089535,296.25047650227725,296.2504663957013,296.25043392900204
main/cec2017_F01_D30/TFO-static/static/0,114267036072.3527,32771143677.279297,9110185284.968199,3982878914.0756254,2490357489.3848248,1077078511.1432042,1075592907.0422363,1069525104.2187794,696868285.517546,254237428.12436667,222891453.40999988,222874451.68957016,181722089.80999008,171095262.79883668,86388520.40857403,84226660.71698822,83742403.59789385,72306188.2939438,71976883.3627752,71152461.80767223,70578815.70253706,53505042.25407651,50378118.65625572,44956199.77196777,44868367.04089566,43175834.74855752,40508602.04903406,40317258.20582404,37301018.7518184,36770331.09857681,35928013.324001655,35329990.27377474,35239425.69356135,34629995.034196645,34395017.230860785,34332905.96131358,31664402.069922857,31627831.501349904,30240281.632408973,28939662.73462538,27446697.989797562,26917149.85394623,26441335.22280137,26063261.199556295,24943826.115576427,24831826.470395647,24067250.358781204,18894727.078190573,18825058.549347248,18223443.25229475,18064678.2607845,15672910.367523704,14890677.018120557,14660578.367954373,14545611.131666051,14501751.528889067,13338667.730882855,13146206.819211746,13146198.69597703,11953727.7058814,11899989.632542504,11077345.725435525,8971169.704397744,8955883.838218562,8621822.232472606,8123574.251388367,8081064.152263667,7971777.134932906,7782905.615021342,6330867.887193878,6227336.970453938,6162131.864231039,5718961.80798475,5707348.289595853,5705952.479015655,5301429.292448093,5274781.76351952,5105731.306783595,5069087.65875378,5031507.644155694,4942063.251267436,4769765.313090525,4242316.689796501,3820056.838159498,3801848.559514457,3309885.163679724,3289954.7171727507,3261743.2579601156,2857967.1485705813,2857962.303122297,2830979.6470967513,2492414.879844484,2411037.2993401913,2290503.0883450764,2101604.618896446,1940492.2045681595,1711665.9809254105,1702554.393360587,1667903.9316735368,1663332.6451385138
main/cec2017_F01_D30/TFO/full/0,114267036072.3527,32771143677.279297,9110185284.968199,3982878914.0756254,2490357489.3848248,1077078511.1432042,1075592907.0422363,1069525104.2187794,696868285.517546,254237428.12436667,222891453.40999988,222874451.68957016,190010325.91170684,168932638.98460025,86421128.21311894,76128082.06056966,75391658.90233637,74523791.50913851,66193202.49455102,66173816.13518818,65309632.06902462,57739313.97556487,56973152.9616212,48461101.34436155,42514725.85785659,40199526.46207285,39578408.21237886,39202636.27713594,38817193.20299712,37606725.71251298,34736095.47798556,34512407.78166216,31794065.662485495,30395254.89652961,27951146.878573548,27848247.895214077,24978107.81048936,19896112.67227505,19651224.246225804,19327929.058836825,19315778.396633364,18639148.290213674,17572344.23860404,16433330.0632956,15533506.80541505,15298626.077282403,10026998.750223842,7379995.33925608,7031519.405927765,6906231.594097487,6164511.514961363,6052544.5099532595,5926925.922115983,5777776.260924154,5381466.323165959,5348404.789016946,5038297.753579133,4826863.681045746,3760634.1519326833,3668497.5406729076,3518671.3016841244,3487405.4360072585,3469540.5155931558,3281800.928463589,3033802.7688212437,2997099.493743997,2977798.723748555,2846600.229737283,2660662.6915319315,2659028.305684021,2585023.774365632,2391856.557926311,2219937.051840639,2058074.1522002178,2057002.2007440566,2049127.135129648,1952980.2684617236,1654034.0120787157,1561374.496246635,1458782.9045468199,1458703.2364958103,1457962.8646568162,1438765.9225005684,1252217.4709534785,1175908.2618913227,1175831.1664534048,1097394.86428642,1083410.320055758,1080384.1734738785,1057882.2483809644,1031882.5377434066,1001644.2735015411,821708.8525927786,816584.6596575585,804475.4504759891,787506.8799421831,742045.9507432439,691108.7431189562,635007.7283620611,613886.4191953267
main/cec2017_F01_D30/WOA/default/0,272664433664.1413,187532272267.79138,142859230317.57184,96990044137.18509,62503348855.90433,45918432975.11413,31749834418.09754,22397618426.628544,15363232325.346214,7667914282.413146,3802349294.687598,1964567127.3966374,1494091965.6275902,1125450812.204516,974987317.4740939,747201000.9702547,210829788.2106897,127726132.24870437,92059016.75848068,66532234.29269594,42161596.46759984,28933132.05538886,22331053.417982303,17985869.96005945,5236717.462009306,3563968.485803423,2040052.5241988837,1118168.2488065045,655345.1636078444,483821.2092523579,330687.95495799783,251375.0539097816,181482.06339624966,140879.32407394322,114747.6843547792,98375.0675725132,65130.68548732418,54130.48827149951,32481.107248779375,21414.775488597184,16151.85662765738,13130.991768470793,10732.23323359605,9364.22744113587,6061.477021145463,4380.623808964381,2872.1654231507987,2592.3159807899606,2184.975259963528,1632.3166845122128,1403.9262490790036,1262.0271194126944,910.9551421954659,494.58179968196396,198.72953535501426,121.71839050159468,104.85023079747486,78.54593258217949,68.62917515102475,62.74920003941975,46.21423054007181,36.11331641438744,31.014793186930888,28.905512541080412,27.87876642717498,24.02494115807238,22.1656997525548,20.963917242994086,20.482776096532405,19.91785794661682,19.779488195044877,19.75544307538476,19.650268004125792,18.23730536295757,16.255975479091404,4.6729506892137636,3.5160743372244525,3.2967494411935547,2.808388129812613,2.033054726132093,1.8911828457160453,1.6812589672603622,1.4341345423154053,1.255513947247067,0.9485396859189166,0.9008453655746251,0.836448759405144,0.4654394335573926,0.3833813998292044,0.36601350773341323,0.3523568625176523,0.334111658090535,0.3251633397310343,0.32118512383252096,0.31971349049223363,0.31513288530075556,0.30762761603917,0.30250774594063046,0.2998027094122193,0.2970499949195897
main/cec2017_F01_D30/TFO/full/1,241393260140.57324,45060133714.97854,4937793358.884276,2872612467.346174,1574600114.1416543,1363518677.27698,544567647.0535102,465697246.13118225,401742647.2109255,397441770.6223537,93056170.97105013,88060259.71620204,82159531.73717271,76808200.05596443,68429811.35523362,68064370.22224884,67044174.27161657,66662188.59555381,66435079.0529926,61155958.351359166,60135006.32131167,59899055.97610636,59073185.500816785,55825697.76467284,51773341.80717627,51166620.71556699,50345771.86249488,46974939.58862765,46118822.32120756,43255712.7656137,43047401.43465868,42752591.33338667,40373520.11820509,34158573.98967872,32491799.830423873,32488459.773508064,32259474.764516443,30663929.572468713,30576923.947422832,29550645.526592225,28715394.245681573,25809377.42745423,20902105.784943324,20802745.394641057,19057352.665242307,16313762.551884418,15617402.944622252,15530562.402052766,14682402.62787659,8023123.077750078,7974309.901345393,7661304.213082,7618612.593599255,7529208.966650605,7303685.757820923,7303092.530657602,7249420.994458081,6019057.469635366,5562229.81707482,5206822.024252756,5204647.59116465,4879883.208969501,4458498.231111296,4430025.7828765195,4426090.631394078,3990019.285928309,3678021.0638956744,3540196.938568159,3448202.487429343,3259942.8535282,3259821.291095369,3058178.2077292856,2933026.472344359,2748120.8430521647,2716800.794776686,2644702.8016735804,2623091.187554972,2092514.972592702,1901651.577991998,1901402.048584525,1875094.3263524547,1629615.1889503857,1530577.4384029142,1264187.3930884248,1195972.274692157,925267.1951586211,873762.949247458,841735.9075668632,799929.8900220946,742076.8377112683,706104.4616698421,609261.5102942729,609198.1380157023,562538.6561772451,558975.9114764411,546596.330681878,513181.04865196225,486747.57301381626,485855.2631804968,411790.0857490196
main/cec2017_F01_D30/CA/default/1,31577418737.25065,2415971286.772333,342527383.3433139,35025046.535475686,5416471.500407479,821934.3605431252,174617.37645937642,31589.25920281212,8999.7419652836,3491.870458229923,2086.15795025072,1716.2658498530868,1302.5873595501334,1018.0094198997963,960.4235475907817,947.8514834237928,942.3752073139708,941.0460801986014,940.5760627312893,940.4608344855637,940.3530450043727,940.2627962002989,940.2126111230857,940.1864069605917,940.17974264535,940.1708172070853,940.1680611522611,940.1640839311772,940.1619734344067,940.1599458256362,940.1595822665313,940.1591998613517,940.1587723878306,940.1585483264134,940.1584539901728,940.1576846390676,940.1573606960876,940.1570581936182,940.1566339895435,940.1565014655475,940.1563783128126,940.1562727602552,940.1562186031942,940.1555463610475,940.1553392308833,940.155108045238,940.1549929986065,940.1548421068046,940.1547232412272,940.1544508220836,940.1541465357714,940.1540084210792,940.1538568325925,940.1537310162928,940.1536682882197,940.1536130583627,940.1519564592088,940.1515479722484,940.1508112832244,940.1504826075234,940.150350274314,940.150043435659,940.1495812074977,940.1490949500371,940.1485677535823,940.1474506934746,940.1469271788942,940.1467070044873,940.1466317820109,940.1465268604493,940.1463357143198,940.146253889284,940.1455700947713,940.1454912854788,940.1452331924047,940.144710786316,940.1433840844015,940.1431442124958,940.1427479796075,940.1423976485353,940.1423633160302,940.1423428409194,940.1423277186643,940.1404549716117,940.1395924703324,940.1394229886105,940.1384786273106,940.1382277623106,940.1381045814715,940.1376772030171,940.1375778044412,940.137443283732,940.1374157753276,940.1372218155029,940.136953466148,940.134947415489,940.1346711425758,940.1345544917335,940.1343799256983,940.1339586926058
main/cec2017_F01_D30/GA/default/1,1845790521.0307424,285804856.3047034,82218865.00093065,33090170.22528134,9927574.771915799,5163690.131614485,3953232.6974429893,3315533.7094910885,2130092.9736066796,2030784.2569745572,1581377.3374603568,1280149.298371441,1000681.0771686862,879723.2804233043,450254.0543745244,406578.5457539404,405672.11525643227,349925.83513411693,297626.9611751139,202810.95968832282,163651.54879582825,158839.02414284236,126763.79808448284,88489.87034852064,77815.61945904251,76802.29836024654,73135.25453777214,65537.41691145206,64718.2870934397,64442.288958927595,55954.805720424,44306.63596350129,43731.01660174494,43731.01660174494,34122.58456743497,30158.337259010532,21294.327008611428,21294.327008611428,19937.55636637309,19937.55636637309,19707.102241562916,16590.533293202978,16054.686132376459,16054.686132376459,15181.269279241105,15181.269279241105,10059.407425992713,9885.428921751354,8792.166049699004,5554.221432898141,5554.221432898141,5554.221432898141,5550.495482555594,5550.495482555594,5451.184901013488,5451.184901013488,5368.163672258,3910.9489936814757,3902.415409829872,3902.415409829872,3887.7639675075843,3825.6292549278733,3676.223565104405,3649.103330941076,3441.2664872451396,3441.2664872451396,2908.476657945229,2698.8400881189445,2698.8400881189445,2690.07905244039,2514.33060745647,1546.7693127090806,1542.6302654022347,1542.6302654022347,1539.2105769176503,1460.0933464083369,1460.0933464083369,1353.62078244076,1346.520510236949,1334.9248623094916,1334.9248623094916,1309.182395604209,1279.1359229794577,1279.1359229794577,990.7381783325977,988.0747332666933,988.0578944595518,988.0578944595518,945.9209769266304,945.9209769266304,945.9209769266304,725.1241359188002,706.7586084256325,647.6043498925983,647.6043498925983,647.6043498925983,647.6043498925983,647.6043498925983,647.6043498925983,625.5347641333315
